personid,firstname,lastname,email,dob,address,majors,rownum,rownumber
096651a0-a9f9-43da-a0dd-2ace65e6c646,Alice,Johnson,alice.johnson@example.com,1991-11-20,"455 Pine St, Springfield, FL",Political Science,678,7
c0119476-6604-43ba-855a-2a08535c9922,Alice,Johnson,alice.johnson@example.com,1981-05-31,"875 Walnut St, Springfield, FL","Library Science, History, Sociology, Physics, Philosophy",807,8
d942ec2e-65f2-4d40-8661-dab7a9897d09,Alice,Johnson,alice.johnson@example.com,1975-01-27,"695 Spruce St, Madison, TX","Journalism, Philosophy, Biology, Sociology, Psychology",872,9
7c75980b-cd65-4b1c-968d-10b7fcf76b6b,Alice,Johnson,alice.johnson@example.com,1982-02-17,"335 Pine St, Salem, CA","Linguistics, Architecture, Architecture, Anthropology",899,10
6ad4e05a-2909-4a9e-a6d5-257b8fc4cd6c,Alice,Johnson,alice.johnson@example.com,1993-02-03,"126 Pine St, Georgetown, FL","Law, Computer Science, Chemistry, Health Science, Political Science",950,11
081b6267-daed-411d-b16d-c6b9dba32418,Alice,Johnson,alice.johnson@example.com,1957-06-26,"918 Birch St, Springfield, OH","Economics, Physics",1049,12
a38c6420-3da8-4727-8f70-a0fd2008fb5f,Alice,Johnson,alice.johnson@example.com,1984-05-01,"891 Oak St, Madison, FL","Social Work, History, Music",1231,13
41b91830-0cba-4746-b4da-0bc9f48a8400,Alice,Johnson,alice.johnson@example.com,1982-06-05,"497 Maple St, Riverside, TX",,1309,14
491f953d-66d5-4f9c-8cbd-b5c9dcd2df79,Alice,Johnson,alice.johnson@example.com,1967-05-01,"237 Maple St, Salem, PA","Environmental Science, Health Science, Philosophy",1311,15
06a2ec44-2694-4aec-9d0b-088c5367794f,Alice,Johnson,alice.johnson@example.com,1990-02-24,"200 Spruce St, Georgetown, NY","Communications, Accounting, Health Science, Journalism",1512,16
a5ccbb63-713d-4a63-bcf6-75d8a1287873,Alice,Johnson,alice.johnson@example.com,1954-04-11,"576 Walnut St, Salem, CA",Journalism,1580,17
4ef17e89-c865-443f-8308-64fb44bfa584,Alice,Johnson,alice.johnson@example.com,1961-09-25,"919 Walnut St, Greenville, NY","Accounting, History, Nursing",1593,18
b496fba6-814c-4fc2-9b12-dbdddaf3cedc,Alice,Johnson,alice.johnson@example.com,1963-07-21,"563 Maple St, Greenville, IL",,1605,19
e3d12913-c2f7-469b-ae6c-4ac59b784b84,Alice,Johnson,alice.johnson@example.com,1953-07-16,"143 Birch St, Madison, IL",,1676,20
d45f6b1b-7ee7-4b4a-9f2f-b63f475ca9c8,Alice,Johnson,alice.johnson@example.com,1962-02-14,"139 Oak St, Salem, OH","Electrical Engineering, Economics",1767,21
cc684655-6a0a-4aed-88bd-ac9c674dec96,Alice,Johnson,alice.johnson@example.com,1987-05-03,"994 Elm St, Riverside, OH","Library Science, Economics, Marketing, Public Health, Marketing",1782,22
54bd9b23-d082-4307-9734-eba4e9e5b120,Alice,Johnson,alice.johnson@example.com,1969-09-07,"322 Oak St, Springfield, TX","Accounting, Political Science",1814,23
7263f07a-858a-419c-b5b0-c8ed733cd504,Alice,Johnson,alice.johnson@example.com,1968-02-25,"435 Cedar St, Springfield, PA",,2016,24
f1750705-f8aa-4f93-8367-ce736b0de3f5,Alice,Johnson,alice.johnson@example.com,1971-08-08,"223 Oak St, Madison, FL",Theater,2027,25
86c8c1c4-0d4b-48c0-a10e-ffb63b0e60aa,Alice,Johnson,alice.johnson@example.com,1953-02-04,"252 Spruce St, Springfield, FL",Mathematics,2058,26
9c5ff553-da09-4268-b6fb-9d3d8cd595d9,Alice,Johnson,alice.johnson@example.com,1962-05-16,"442 Spruce St, Fairview, PA","Agriculture, Biology, English, Electrical Engineering, Biology",2085,27
0584d9ad-0b21-4da6-bc08-e1d80c8d5619,Alice,Johnson,alice.johnson@example.com,1980-05-26,"483 Spruce St, Georgetown, FL",,2134,28
c7f9ad26-fa75-404e-afbe-a0adfcd646ad,Alice,Johnson,alice.johnson@example.com,1974-12-06,"675 Oak St, Georgetown, TX","Chemistry, Psychology, Linguistics, Finance, Foreign Languages",2146,29
249d04d3-7f71-469d-891c-199fd109a9ea,Alice,Johnson,alice.johnson@example.com,1997-12-16,"842 Oak St, Salem, FL","Political Science, Law",2176,30
06b94d21-e1e8-4a04-84ce-ab842c2f9d01,Alice,Johnson,alice.johnson@example.com,1979-11-14,"647 Pine St, Georgetown, OH",Accounting,2183,31
ea4e9274-fc40-4adc-a49b-5399ff890d59,Alice,Johnson,alice.johnson@example.com,1982-12-21,"473 Walnut St, Georgetown, CA",Accounting,2421,32
5145b223-742f-41c9-9f4d-a1e848fe030b,Alice,Johnson,alice.johnson@example.com,1951-10-02,"555 Maple St, Georgetown, FL",,2432,33
b3872829-a1f5-4b8b-b484-8066a2c50c7b,Alice,Johnson,alice.johnson@example.com,1960-03-24,"203 Pine St, Georgetown, OH","Mathematics, Economics, Criminal Justice, Urban Planning",2718,34
8aa2765d-dbf6-4cf7-8cf1-8b8cb5395844,Alice,Johnson,alice.johnson@example.com,1959-11-10,"831 Elm St, Springfield, OH",,2720,35
3e4e561a-b7c3-4ca2-a63e-82cae81f8a6e,Alice,Johnson,alice.johnson@example.com,1956-04-11,"860 Maple St, Springfield, IL",,2861,36
5fdb5483-3efd-46b8-95f0-6702ffc6294b,Alice,Johnson,alice.johnson@example.com,1994-05-03,"169 Elm St, Springfield, FL","Chemistry, Environmental Science, Education",3091,37
53797be6-7d93-4ae9-8e7a-d41f18ad69af,Alice,Johnson,alice.johnson@example.com,1958-08-26,"421 Spruce St, Riverside, CA","Environmental Science, Journalism, Finance",3104,38
b4cdd6c6-7af9-4f0d-a458-6f23941f25ca,Alice,Johnson,alice.johnson@example.com,1994-03-24,"343 Cedar St, Riverside, OH","Urban Planning, Political Science, Law",3150,39
e9b7e44e-3d3f-475b-95fc-0f0804dd209c,Alice,Johnson,alice.johnson@example.com,1986-12-07,"241 Birch St, Madison, TX",Mathematics,3169,40
ef5e2f40-0196-41fb-a08d-c19bd5dffbd1,Alice,Johnson,alice.johnson@example.com,1999-02-14,"124 Maple St, Madison, OH","Social Work, Architecture, Health Science, Communications",3426,41
3b2ca022-a522-4f40-8c1b-323f36fc9a61,Alice,Johnson,alice.johnson@example.com,1972-05-28,"907 Cedar St, Madison, OH","English, Communications, Health Science, Geography, Chemistry",3458,42
e4123dfc-8b8f-4bb7-ab9d-d8a5fa4a2fce,Alice,Johnson,alice.johnson@example.com,1999-04-05,"522 Cedar St, Riverside, OH",Anthropology,3467,43
d54cdff8-cc6d-44fc-873c-2beaa7caa27f,Alice,Johnson,alice.johnson@example.com,1958-08-24,"424 Maple St, Greenville, NY","Communications, Sociology, Chemistry",3534,44
63ceedee-f060-4b13-a86c-8fe7f97f0ef1,Alice,Johnson,alice.johnson@example.com,1984-11-18,"414 Elm St, Greenville, OH","Philosophy, History",3539,45
1042169b-d7df-4d8a-a8a1-368fbc0a7e4b,Alice,Johnson,alice.johnson@example.com,1994-09-24,"626 Spruce St, Salem, FL","Public Health, Nursing",3570,46
fb4abfe4-ca14-41a6-9f2f-acb96b8f66ef,Alice,Johnson,alice.johnson@example.com,1956-09-08,"359 Birch St, Fairview, TX","Urban Planning, Veterinary Medicine",3627,47
e495c73c-58a9-4062-9e1d-41531538da31,Alice,Johnson,alice.johnson@example.com,1995-04-13,"887 Walnut St, Georgetown, FL","Economics, Music, Electrical Engineering, Journalism",3705,48
e1b9f3a1-7e65-4d14-b497-0b6881a91ca3,Alice,Johnson,alice.johnson@example.com,1975-07-05,"156 Spruce St, Springfield, CA","English, Environmental Science, English, Geography, Finance",3748,49
a3480586-18f9-4845-9505-0e8b23567228,Alice,Johnson,alice.johnson@example.com,1951-07-18,"148 Pine St, Springfield, TX","Theater, Mathematics, Law, Environmental Science",3776,50
7462cd9f-0489-4033-8533-528801c71eb9,Alice,Johnson,alice.johnson@example.com,1982-12-12,"241 Spruce St, Madison, OH",,3810,51
1b30c47c-733c-48a5-b213-e7ea4ac7e39d,Alice,Johnson,alice.johnson@example.com,1960-02-04,"538 Pine St, Salem, NY","Psychology, Physics, Health Science, Mechanical Engineering",3884,52
ba724467-832f-481f-a15e-8f65737485b9,Alice,Johnson,alice.johnson@example.com,1999-06-19,"350 Cedar St, Madison, OH",Urban Planning,3995,53
98138178-94a6-4f72-ab66-2fb19056cca9,Alice,Johnson,alice.johnson@example.com,1976-06-20,"406 Cedar St, Salem, NY",Foreign Languages,4090,54
21b41628-09a0-4b52-8841-53ec1b6810a4,Alice,Johnson,alice.johnson@example.com,1951-11-16,"709 Cedar St, Springfield, CA",,4124,55
4c33243c-53cc-4545-a1ce-5599fff3243a,Alice,Johnson,alice.johnson@example.com,1969-07-05,"603 Cedar St, Salem, IL","English, Biology, Urban Planning, Social Work, Criminal Justice",4177,56
4afe3796-344b-4671-a06b-a22b743682e2,Alice,Johnson,alice.johnson@example.com,1975-07-15,"425 Pine St, Greenville, OH",Finance,4308,57
3be8d1a3-c433-48b2-8db4-a5cae20fc9a5,Alice,Johnson,alice.johnson@example.com,1983-06-23,"283 Pine St, Madison, CA",,4458,58
48b0da3c-476b-4c5c-b011-30d721c0a210,Alice,Johnson,alice.johnson@example.com,1994-08-30,"348 Cedar St, Greenville, IL",,4508,59
18621309-2b68-4453-bf8c-02c4e2d8c57f,Alice,Johnson,alice.johnson@example.com,1978-10-02,"203 Walnut St, Springfield, TX","Theater, Computer Science",4545,60
6f5522e6-d437-45f4-99a6-2c386cea8bf7,Alice,Johnson,alice.johnson@example.com,1986-02-02,"126 Maple St, Fairview, PA","Business Administration, Communications, Art, Education, Political Science",4622,61
a1ab9012-f4d9-427f-b7d2-5a9f9db52ba6,Alice,Johnson,alice.johnson@example.com,1983-11-10,"641 Cedar St, Springfield, FL","Communications, Business Administration, Marketing, Mathematics",4856,62
e58d84fc-9dea-45d5-b2b7-3d668e9070ba,Alice,Miller,alice.miller@example.com,1951-02-11,"996 Birch St, Riverside, IL","Library Science, Business Administration",231,2
3b774505-b16e-492a-9e82-389182505eba,Alice,Miller,alice.miller@example.com,1980-12-22,"529 Walnut St, Springfield, IL","Electrical Engineering, History",351,3
19fe2b94-8d96-4f58-8f63-d8ca5247687a,Alice,Miller,alice.miller@example.com,1961-02-01,"626 Oak St, Springfield, IL",,362,4
0b99db29-10b2-463d-9e49-fa61dd8ab53f,Alice,Miller,alice.miller@example.com,1956-08-19,"586 Pine St, Riverside, TX","Journalism, Anthropology, Mechanical Engineering",422,5
fccf70f5-a714-4526-8026-0a6331b2b2d9,Alice,Miller,alice.miller@example.com,1958-08-02,"455 Cedar St, Riverside, TX","Mathematics, Library Science, Environmental Science, Sociology, Economics",477,6
141fed6a-5375-47a5-a0f2-1aafef19635d,Alice,Miller,alice.miller@example.com,1992-12-24,"687 Elm St, Springfield, OH","Foreign Languages, Mathematics, Environmental Science",484,7
52546f60-2a24-426a-a925-4177bf6134df,Alice,Miller,alice.miller@example.com,1982-11-17,"252 Elm St, Madison, PA","Education, Computer Science, Library Science, Art, Architecture",486,8
55a4ff78-0904-41c1-a322-5929bf07f088,Alice,Miller,alice.miller@example.com,1953-02-10,"567 Elm St, Madison, FL","Health Science, Anthropology, Linguistics, Art, English",512,9
5973acf9-01cb-49f0-98b2-79e2d4dfe949,Alice,Miller,alice.miller@example.com,1990-11-11,"545 Pine St, Riverside, PA","Library Science, Marketing, Nursing",549,10
1b7a874e-8f9b-4df2-9db3-4c141132675c,Alice,Miller,alice.miller@example.com,1969-01-16,"111 Cedar St, Georgetown, OH","Law, Agriculture, Economics, Urban Planning, Library Science",633,11
5e38b966-fb46-461e-9976-44ebcacbcdd6,Alice,Miller,alice.miller@example.com,1983-09-27,"368 Walnut St, Madison, FL","Psychology, Law",762,12
fde7f679-6391-4b87-abf4-364a404e431d,Alice,Miller,alice.miller@example.com,1971-06-24,"217 Elm St, Madison, NY","Library Science, Agriculture, Accounting, Philosophy",835,13
dd56f323-c29f-4e61-b798-916222d2667a,Alice,Miller,alice.miller@example.com,1980-03-24,"400 Cedar St, Madison, PA","Political Science, Accounting, Anthropology, Foreign Languages, Urban Planning",856,14
75e106f8-cb87-4099-a4a4-cf6dee72a878,Alice,Miller,alice.miller@example.com,1997-05-29,"850 Oak St, Riverside, IL",,1032,15
67476915-1e56-4db9-bdc2-bf0b09aec410,Alice,Miller,alice.miller@example.com,1984-01-08,"964 Pine St, Fairview, OH","Biology, Music, Chemistry, Linguistics",1040,16
4f01e199-8970-4220-b760-b49d72797854,Alice,Miller,alice.miller@example.com,1972-10-10,"365 Maple St, Georgetown, TX","Law, Theater, Computer Science",1081,17
c45c11dd-228d-497a-a516-b818c356c273,Alice,Miller,alice.miller@example.com,1976-05-15,"329 Maple St, Greenville, PA","Finance, Sociology",1152,18
5f663f5a-bb07-4ceb-95f9-4b27fc6c35be,Alice,Miller,alice.miller@example.com,1976-05-10,"150 Birch St, Madison, PA","Health Science, Urban Planning",1158,19
fa7ae7ca-531f-4d53-b62f-92dee4e85c87,Alice,Miller,alice.miller@example.com,1994-08-02,"966 Cedar St, Salem, NY","Linguistics, Veterinary Medicine, Mathematics, Mechanical Engineering",1383,20
08a68c6c-61ea-43dd-8c7a-ff97f45eaaec,Alice,Miller,alice.miller@example.com,1978-09-29,"858 Elm St, Greenville, PA",Education,1401,21
24d3765e-32c4-4a79-8d5a-102caa1c58b3,Alice,Miller,alice.miller@example.com,1966-05-17,"169 Walnut St, Springfield, OH",,1474,22
c5c1a74e-d5fc-4309-b484-8671c5c4697f,Alice,Miller,alice.miller@example.com,1957-04-10,"662 Oak St, Fairview, OH",Chemistry,1752,23
ae7ad832-746c-4272-ba30-ab801ff8eb13,Alice,Miller,alice.miller@example.com,1956-06-14,"318 Maple St, Springfield, FL","Music, Political Science, Psychology, English",1855,24
7233ff3c-bf75-4e12-a7d8-b0cd6c991f26,Alice,Miller,alice.miller@example.com,2000-09-29,"377 Spruce St, Georgetown, CA","Nursing, History, Nursing, Business Administration, Communications",1999,25
e24fedf4-1e93-4488-becc-fab2bec520d8,Alice,Miller,alice.miller@example.com,1997-04-24,"885 Birch St, Georgetown, CA","Accounting, Philosophy, Political Science, Communications, Linguistics",2062,26
cc250aea-de12-4dd8-8bb2-054a3f0a1e37,Alice,Miller,alice.miller@example.com,1970-07-05,"655 Oak St, Springfield, FL","Chemistry, Mechanical Engineering, Computer Science",2112,27
c69b77f0-a06a-4bd1-b0ee-dac11beaafad,Alice,Miller,alice.miller@example.com,1975-04-21,"432 Elm St, Salem, CA",,2257,28
f16b4aa7-dd26-4d30-8b81-4566b25a1b06,Alice,Miller,alice.miller@example.com,1972-04-11,"518 Oak St, Riverside, PA","History, Theater, Psychology, Veterinary Medicine",2292,29
d65dff4a-11c3-4a0e-80b2-1be549d0dce7,Alice,Miller,alice.miller@example.com,1953-04-08,"127 Oak St, Fairview, PA",Chemistry,2401,30
25e0eaa9-356f-4db6-8c4a-a2bebc4f50fe,Alice,Miller,alice.miller@example.com,1970-05-07,"486 Elm St, Fairview, IL","Health Science, Public Health, Communications, Journalism, History",2506,31
b24f7aa3-7057-45c3-b50e-ed22467548cc,Alice,Miller,alice.miller@example.com,1963-05-28,"977 Cedar St, Georgetown, CA",Physics,2526,32
6752b5f1-b6ba-4568-bdf1-48b6edc0c323,Alice,Miller,alice.miller@example.com,1982-12-30,"470 Oak St, Salem, IL","Journalism, Nursing",2549,33
1cf63445-341c-4b84-8412-af1ca04f43c9,Alice,Miller,alice.miller@example.com,1958-09-28,"706 Pine St, Salem, IL","Public Health, Theater, Accounting, Economics, Foreign Languages",2619,34
32815032-c1d1-4d60-b564-da6b302f4936,Alice,Miller,alice.miller@example.com,1983-10-27,"624 Cedar St, Greenville, TX","Philosophy, Marketing, Health Science",2624,35
1b0e9b81-d762-4f07-9068-18c228277f9b,Alice,Miller,alice.miller@example.com,1956-05-26,"859 Pine St, Georgetown, PA","Social Work, Accounting",2663,36
0ea9168e-a6c6-4c81-ade2-66b834a2c0e2,Alice,Miller,alice.miller@example.com,1971-04-15,"755 Elm St, Springfield, NY","Agriculture, Foreign Languages, Education, Library Science, Linguistics",2735,37
bead7f74-a8e2-4122-8af8-dca6613faf19,Alice,Miller,alice.miller@example.com,1979-06-01,"538 Walnut St, Fairview, CA","Foreign Languages, Geography",2805,38
204a987a-c725-4c6b-ab5e-76d80f7d6473,Alice,Miller,alice.miller@example.com,1991-01-07,"420 Cedar St, Georgetown, FL","Computer Science, Nursing, Health Science",2868,39
4f2b03be-f2e9-4a9c-8e2a-c15a2bdb8ead,Alice,Miller,alice.miller@example.com,1957-12-04,"315 Maple St, Salem, PA","Library Science, Marketing, Nursing",2983,40
7db0d80a-8a86-4b4b-9519-174a60bfb0f0,Alice,Miller,alice.miller@example.com,1989-12-17,"897 Cedar St, Fairview, CA",Journalism,3014,41
c3636e62-16d8-4aab-bcca-b29315f8e076,Alice,Miller,alice.miller@example.com,1973-09-22,"171 Elm St, Fairview, PA","Accounting, Economics, Business Administration, Business Administration, Computer Science",3184,42
60cd15b7-fa36-4b82-82af-033a154a2ef1,Alice,Miller,alice.miller@example.com,1983-04-19,"145 Elm St, Riverside, NY",Art,3395,43
9c1d9c5d-5322-4499-920c-f047bbcdcbc6,Alice,Miller,alice.miller@example.com,1968-08-06,"156 Cedar St, Riverside, IL","Linguistics, Architecture, Geography, History, Education",3408,44
3b7506a0-61af-4068-bb1d-a089cd56e504,Alice,Miller,alice.miller@example.com,1971-10-07,"179 Walnut St, Georgetown, FL","English, Theater, Veterinary Medicine",3432,45
bc709fbd-34f0-45ea-b270-aa2d8439618a,Alice,Miller,alice.miller@example.com,1969-12-31,"664 Birch St, Springfield, IL","Public Health, Urban Planning, Architecture, Law",3542,46
6048bc70-982f-463f-a6b0-7b395af35b93,Alice,Miller,alice.miller@example.com,1958-04-22,"820 Cedar St, Georgetown, TX",,3546,47
2daed9c8-978d-4208-89a2-14fae0316bdf,Alice,Miller,alice.miller@example.com,1998-06-27,"286 Elm St, Georgetown, TX",History,3600,48
170bacda-dc09-4a06-b0bd-e6fe85a51a70,Alice,Miller,alice.miller@example.com,1964-01-12,"726 Walnut St, Fairview, PA",English,3613,49
c1bf1f04-e120-43f9-8bd9-ff0222fe0911,Alice,Miller,alice.miller@example.com,1984-06-11,"622 Cedar St, Madison, IL","Communications, Linguistics",3656,50
7f368d93-0f5a-4172-b244-a3e8abb1e475,Alice,Miller,alice.miller@example.com,1960-09-18,"820 Cedar St, Georgetown, IL","Criminal Justice, Theater, Electrical Engineering",3666,51
71bb8491-fea0-4b28-a2a7-d4535fbb8832,Alice,Miller,alice.miller@example.com,1955-01-03,"772 Oak St, Salem, IL","History, Physics, Health Science, Library Science, Criminal Justice",3756,52
66ce2355-5c4d-4e9f-a148-184867b3967f,Alice,Miller,alice.miller@example.com,1995-07-11,"354 Cedar St, Georgetown, NY","Education, Urban Planning, Health Science",3781,53
24470ce6-c1db-41a1-9094-95e8706236f4,Alice,Miller,alice.miller@example.com,1982-09-22,"492 Oak St, Fairview, NY",,3795,54
e77c1dd3-125b-48bd-b23c-1bbe720dbd38,Alice,Miller,alice.miller@example.com,1973-07-17,"157 Spruce St, Madison, NY",,3813,55
5f0c95bf-a04b-466a-a420-d543d4764475,Alice,Miller,alice.miller@example.com,1972-10-10,"869 Oak St, Salem, OH",,3880,56
e841933e-d097-453c-bf0d-c84d35b1233e,Alice,Miller,alice.miller@example.com,1979-11-08,"599 Walnut St, Salem, CA","Environmental Science, Urban Planning",4628,57
be3960de-6e41-4987-bf76-56b15233f485,Alice,Miller,alice.miller@example.com,1976-11-13,"941 Birch St, Riverside, PA","Music, Art",4846,58
4b86c4b1-c1e1-4714-9b34-0153654200c1,Alice,Moore,alice.moore@example.com,1996-07-01,"279 Spruce St, Greenville, PA","Health Science, Communications",112,2
c5fdaa75-e35b-43a2-95ed-a460f82365ad,Alice,Moore,alice.moore@example.com,1962-01-29,"145 Elm St, Salem, FL","Education, Foreign Languages",192,3
88b2de6d-debf-4a02-b76d-c876b89bb266,Alice,Moore,alice.moore@example.com,1992-10-14,"576 Elm St, Greenville, CA","Finance, Finance, Electrical Engineering",333,4
b20820f3-0a71-4681-9934-47ce3712b1bb,Alice,Moore,alice.moore@example.com,1954-12-08,"622 Spruce St, Greenville, IL","Art, Geography, Health Science, Philosophy, Criminal Justice",543,5
4131bbd8-2d9d-46b5-81e3-4ad96ac1a9b9,Alice,Moore,alice.moore@example.com,1999-11-22,"292 Walnut St, Greenville, CA","Linguistics, Law, Chemistry, Mechanical Engineering, Political Science",600,6
e32b4c05-3620-4e5d-aff6-22d688c065e7,Alice,Moore,alice.moore@example.com,1958-01-19,"885 Elm St, Springfield, NY",Finance,716,7
43127e10-f7cd-4a8f-b2ca-93311a9569ab,Alice,Moore,alice.moore@example.com,1955-05-31,"194 Walnut St, Madison, TX","Economics, English, Mechanical Engineering, Chemistry, Health Science",787,8
742508f9-0c4d-4b50-afe1-56a265ea197c,Alice,Moore,alice.moore@example.com,1960-12-04,"107 Spruce St, Salem, CA","Computer Science, Linguistics, Foreign Languages, Business Administration",828,9
d71b87f2-9f59-4bbc-896a-a39d1df60ecf,Alice,Moore,alice.moore@example.com,1988-04-03,"170 Birch St, Georgetown, OH","Mechanical Engineering, Linguistics, Political Science, Geography",973,10
cff4c0c5-789e-4fa2-8805-c235e992f057,Alice,Moore,alice.moore@example.com,1999-09-19,"804 Walnut St, Springfield, OH",,1071,11
b850801f-2b74-464e-a6e8-2d2e40fc201b,Alice,Moore,alice.moore@example.com,1957-03-23,"625 Oak St, Madison, CA",,1141,12
4db13f2d-feaa-4ad2-9449-9aaed1cb6a22,Alice,Moore,alice.moore@example.com,1978-10-31,"715 Maple St, Greenville, IL","Computer Science, Theater, Business Administration, Sociology",1178,13
e22a236e-3242-4f7c-9795-b7b8378f66a1,Alice,Moore,alice.moore@example.com,1992-09-04,"517 Walnut St, Madison, NY","Finance, Chemistry, Anthropology, Law",1196,14
1950f0d5-733c-40df-94f7-bb43fb059eb5,Alice,Moore,alice.moore@example.com,1996-05-08,"665 Cedar St, Madison, FL","Business Administration, Electrical Engineering, Education, Foreign Languages",1472,15
